id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,home_ownership,annual_inc,verification_status,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,pub_rec_bankruptcies
1031266,1260677,7100,7100,7100.0,0,136,244.91,2,12,3,33000.0,0,1,2,479,14,23.85,0,2,10,0,5148,41.5,13,3915.2,3915.2,2774.87,1140.33,0.0,0.0,0.0,244.91,0.0
798501,1003625,8500,8500,8250.0,0,14,276.64,1,6,0,60000.0,0,-1,2,166,7,5.76,0,0,8,0,7218,48.9,10,9477.648598,9198.89,8500.0,977.65,0.0,0.0,0.0,5336.55,0.0
1029535,1258904,14000,14000,14000.0,0,358,451.15,1,5,0,103000.0,1,-1,4,402,22,12.97,0,1,8,0,19747,68.3,17,15028.82669,15028.83,14000.0,1028.83,0.0,0.0,0.0,10973.3,0.0
535627,692093,7200,7200,7200.0,0,185,254.27,3,19,0,40800.0,0,-1,4,120,37,15.32,1,0,3,0,0,0.0,8,9060.697232999999,9060.7,7200.0,1860.7,0.0,0.0,0.0,1950.63,0.0
581623,747526,2500,2500,2500.0,0,102,84.98,2,11,0,50000.0,2,-1,3,111,33,17.74,0,3,5,0,865,86.5,24,2963.589113,2963.59,2500.0,463.59,0.0,0.0,0.0,1188.0,0.0
405840,454033,5000,5000,4925.0,0,330,156.69,0,2,3,65000.0,0,-1,9,79,33,3.77,0,1,6,0,8946,44.1,22,5534.615925,5451.6,5000.0,534.62,0.0,0.0,0.0,2252.13,0.0
502543,646297,5000,5000,5000.0,0,327,156.41,0,4,3,64000.0,0,-1,2,79,33,8.15,0,0,7,0,5988,72.1,22,5539.994253,5539.99,5000.0,539.99,0.0,0.0,0.0,13.49,0.0
488033,622261,9250,9250,8747.57,0,122,317.13,2,14,3,19200.0,0,1,2,30,45,10.81,0,3,2,0,0,0.0,3,1030.75,1006.42,416.5,216.22,0.0,398.03,3.9,317.13,0.0
775556,977818,4800,4800,4800.0,0,334,151.51,0,4,2,48000.0,0,1,9,247,39,22.77,0,0,10,0,12909,56.9,24,2297.15,2297.15,1713.1,395.16,0.0,188.89,1.88,151.51,0.0
509519,657679,10000,10000,9991.532157,0,98,339.25,2,12,3,38004.0,0,-1,2,80,33,4.86,1,2,7,0,2704,20.3,18,12212.99561,12201.24,10000.0,2213.0,0.0,0.0,0.0,370.06,0.0
854949,1067238,9500,9500,9500.0,0,302,288.97,0,1,3,28000.0,1,-1,2,200,44,9.9,0,0,6,0,10346,34.7,16,10363.00931,10363.01,9500.0,863.01,0.0,0.0,0.0,2273.56,0.0
825638,1034448,10000,10000,10000.0,0,197,355.99,3,18,3,48720.0,0,-1,2,39,6,18.97,0,2,8,0,7301,53.3,12,12815.17832,12815.18,10000.0,2815.18,0.0,0.0,0.0,380.63,0.0
139057,139053,5500,5500,1550.0,0,331,172.53,0,3,3,54000.0,0,-1,2,253,39,6.29,0,0,7,0,18388,68.9,22,6207.582068,1749.41,5500.0,707.58,0.0,0.0,0.0,12.81,0.0
365831,374099,9600,9600,6501.642393,0,347,306.98,0,4,0,48000.0,2,-1,1,389,34,14.54,0,0,9,0,3865,34.2,23,11051.194440000001,7389.89,9599.99,1451.2,0.0,0.0,0.0,342.59,0.0
362664,372203,4800,4800,2777.326432,0,342,152.8,0,3,0,48000.0,0,-1,2,389,34,14.6,0,0,10,0,8900,49.2,23,5500.631611,3146.37,4800.0,700.63,0.0,0.0,0.0,162.2,0.0
539150,696258,10000,10000,10000.0,0,50,331.48,1,9,3,75000.0,0,-1,1,159,37,13.95,0,0,11,0,9851,49.5,17,11933.36649,11933.37,10000.0,1933.37,0.0,0.0,0.0,340.88,0.0
771055,972791,9000,9000,9000.0,0,312,277.86,0,2,0,38000.0,0,-1,2,574,35,13.52,0,1,5,0,4434,39.4,12,10002.66952,10002.67,9000.0,1002.67,0.0,0.0,0.0,285.54,0.0
421211,494976,10000,10000,9674.924415000001,0,33,328.64,1,6,3,112000.0,1,-1,7,282,9,16.29,0,0,10,0,5742,43.8,29,11800.48447,11414.49,10000.0,1800.48,0.0,0.0,0.0,1625.68,0.0
634237,812513,3700,3700,3700.0,0,344,118.09,1,6,3,36000.0,0,-1,7,288,9,11.4,0,0,9,0,2723,34.0,15,4251.52043,4251.52,3700.0,551.52,0.0,0.0,0.0,130.58,0.0
815174,1022776,9000,9000,8950.0,0,321,279.92,0,3,0,110000.0,0,-1,4,257,10,14.0,1,0,9,0,19503,45.4,24,10076.904040000001,10020.92,9000.0,1076.9,0.0,0.0,0.0,299.42,0.0
694445,885369,4100,4100,4100.0,1,19,88.62,1,8,3,20000.0,1,-1,1,161,37,14.76,0,1,9,0,4432,39.6,33,5260.467125,5260.47,4100.0,1160.47,0.0,0.0,0.0,62.96,0.0
877384,1092121,15000,15000,15000.0,0,300,452.4,0,0,0,135000.0,1,-1,2,765,46,9.72,0,1,9,0,17007,27.3,15,16286.31,16286.31,15000.0,1286.31,0.0,0.0,0.0,460.19,0.0
1068508,1302906,6000,6000,6000.0,0,339,190.52,0,4,2,28800.0,0,-1,2,61,30,13.17,0,0,11,0,5269,36.8,13,6858.700001,6858.7,6000.0,858.7,0.0,0.0,0.0,198.47,0.0
604521,775551,3000,3000,3000.0,1,144,71.11,3,17,2,20400.0,1,1,6,61,30,9.47,0,0,3,0,413,82.6,4,621.56,621.56,246.74,249.98,0.0,124.84,1.21,71.11,0.0
565010,726936,4500,4500,4500.0,0,327,140.77,0,4,2,19200.0,0,-1,6,61,30,5.44,0,1,7,0,3293,12.8,9,5054.01728,5054.02,4500.0,554.02,0.0,0.0,0.0,837.21,0.0
449589,552326,12200,12200,12200.0,0,68,408.29,1,9,2,28000.0,0,-1,2,163,8,10.93,0,2,9,0,12558,40.0,13,12919.53434,12919.53,12200.0,719.53,0.0,0.0,0.0,10884.67,0.0
362675,372211,24500,13075,5914.375975,0,38,430.92,1,9,3,92000.0,0,-1,1,733,4,12.63,0,0,8,0,27920,33.0,11,15512.801969999999,6812.38,13074.99,2437.81,0.0,0.0,0.0,438.31,0.0
725749,921051,5000,5000,5000.0,0,301,151.64,0,1,3,34000.0,1,-1,1,503,24,26.89,0,1,21,0,492,0.5,38,5448.457929,5448.46,5000.0,448.46,0.0,0.0,0.0,919.38,0.0
725367,920601,33950,33950,33925.0,1,224,866.74,5,25,0,60000.0,2,1,2,526,16,22.46,0,3,7,1,13890,75.5,20,36099.09,36072.73,17196.69,14872.69,0.0,4029.71,725.3478,72.94,1.0
869736,1083658,2425,2425,2425.0,0,334,76.55,0,4,3,36000.0,0,-1,0,606,42,24.87,0,1,12,0,22691,60.2,19,2752.243159,2752.24,2425.0,312.24,15.00000003,0.0,0.0,682.27,0.0
648274,829363,15600,15600,15550.0,1,195,385.78,4,21,0,85000.0,1,-1,2,477,14,9.49,0,1,13,1,10277,75.6,27,20114.94933,20050.48,15600.0,4514.95,0.0,0.0,0.0,11271.46,1.0
1058782,1290374,18000,18000,18000.0,0,328,563.23,0,3,0,80000.0,1,-1,1,30,45,20.05,0,1,8,0,29104,78.4,18,19847.490319999997,19847.49,18000.0,1847.49,0.0,0.0,0.0,8588.3,0.0
92402,92390,5000,5000,700.0,0,337,158.3,1,5,0,75000.0,0,-1,1,636,5,15.55,0,0,10,0,66033,23.0,29,5698.603286,797.8,5000.0,698.6,0.0,0.0,0.0,159.83,0.0
839804,1050049,4800,4800,4800.0,0,40,158.27,1,8,0,60000.0,0,1,1,444,23,21.64,0,3,9,0,7961,41.2,32,4845.96,4845.96,111.85,45.77,0.0,4688.34,0.0,158.27,0.0
849154,1060851,6000,6000,6000.0,0,210,215.39,3,19,3,53000.0,0,1,8,171,20,1.58,0,2,3,0,2426,89.9,9,6077.51,6077.51,4176.8,1616.29,0.0,284.42,2.619799998,215.39,0.0
374940,376947,15000,15000,9125.656964,0,51,497.46,1,8,0,150000.0,1,-1,1,376,34,6.78,0,1,10,0,24055,54.2,24,17893.91107,10487.85,14999.99,2893.92,0.0,0.0,0.0,1504.68,0.0
771899,973723,10000,10000,10000.0,0,312,308.73,0,2,3,68000.0,1,-1,1,51,30,22.52,0,0,19,0,2793,7.6,34,11114.090329999999,11114.09,10000.0,1114.09,0.0,0.0,0.0,315.65,0.0
248304,247294,6000,6000,4459.34,0,336,189.77,0,4,3,42328.0,0,-1,2,474,14,10.8,0,3,11,0,1839,15.6,16,6831.602566,5076.35,6000.0,831.61,0.0,0.0,0.0,191.58,0.0
670625,857335,5050,5050,5050.0,0,300,152.31,0,0,0,69900.0,1,-1,0,696,4,4.36,0,0,8,0,11624,46.3,26,5428.627121,5428.63,5050.0,378.63,0.0,0.0,0.0,1577.86,0.0
476854,604247,9600,9600,9575.0,0,59,319.68,1,8,2,54000.0,0,-1,9,707,4,4.78,0,0,6,0,8077,76.9,6,11140.62833,11111.62,9600.0,1540.63,0.0,0.0,0.0,18.2,0.0
522463,675809,5000,5000,4855.951682,0,327,156.41,0,4,3,50000.0,1,-1,1,197,44,6.02,0,1,8,0,2805,25.0,26,5630.785106,5464.35,5000.0,630.79,0.0,0.0,0.0,160.56,0.0
817331,1025143,5000,5000,5000.0,0,26,163.67,1,7,3,40992.0,1,-1,2,49,30,1.93,0,0,2,0,1774,65.7,9,5501.459388,5501.46,5000.0,501.46,0.0,0.0,0.0,2504.81,0.0
642665,822616,4125,4125,4125.0,1,360,87.63,1,8,0,23500.0,0,-1,2,674,3,11.95,0,1,8,0,3584,16.6,12,5257.317241,5257.32,4125.0,1132.32,0.0,0.0,0.0,87.14,0.0
626978,803399,15000,10875,10825.0,1,360,231.01,1,8,0,23500.0,1,-1,2,674,3,11.95,0,1,8,0,3584,16.6,12,13860.453330000002,13796.73,10875.0,2985.45,0.0,0.0,0.0,230.86,0.0
829895,1039024,6000,6000,5750.0,0,26,196.41,1,7,0,100000.0,1,-1,2,753,11,12.62,0,0,8,0,24894,78.5,11,7070.500841,6775.9,6000.0,1070.5,0.0,0.0,0.0,219.9,0.0
742238,940285,3150,3150,3150.0,0,26,103.12,1,7,3,15300.0,2,-1,2,767,46,19.76,0,0,5,0,9316,76.4,9,3706.919962,3706.92,3150.0,556.92,0.0,0.0,0.0,420.81,0.0
742244,940292,11500,11500,11475.0,0,334,362.98,0,4,3,22188.0,2,-1,2,767,46,7.63,0,0,4,0,5150,40.2,9,13052.765140000001,13024.39,11500.0,1552.77,0.0,0.0,0.0,1486.71,0.0
442830,538121,5000,5000,5000.0,0,187,176.65,4,20,3,37992.0,2,-1,1,82,33,5.18,0,1,2,0,5403,63.6,3,6359.200145000001,6359.2,5000.0,1359.2,0.0,0.0,0.0,184.91,0.0
997553,1222652,15000,15000,15000.0,0,99,508.96,2,10,3,50000.0,1,-1,9,409,22,13.9,1,2,10,0,10784,38.4,42,15931.14383,15931.14,15000.0,931.14,0.0,0.0,0.0,4873.22,0.0
695492,886568,20000,20000,19975.0,1,147,474.86,3,16,0,85000.0,2,-1,2,401,23,14.71,0,2,17,0,6241,15.1,24,24788.67072,24757.68,20000.0,4773.67,15.00000001,0.0,0.0,14822.84,0.0
389554,423882,15000,15000,5546.014699,0,78,504.27,2,11,3,65000.0,0,-1,1,733,4,6.65,0,0,10,0,27201,57.4,18,17480.00502,6238.7,15000.0,2480.01,0.0,0.0,0.0,886.74,0.0
488263,622615,14400,14400,13300.0,0,327,450.44,0,4,0,96216.0,2,-1,4,733,4,1.91,0,2,14,0,3351,0.4,47,15296.1236,14127.73,14400.0,896.12,0.0,0.0,0.0,10290.86,0.0
407368,456580,2800,2800,2800.0,0,345,89.46,0,3,0,60000.0,2,-1,4,283,9,10.1,0,1,22,0,3185,2.9,43,3220.175662,3220.18,2800.0,420.18,0.0,0.0,0.0,99.3,0.0
807679,1014283,1600,1600,1600.0,0,115,54.68,2,12,3,60000.0,1,-1,2,702,4,11.94,0,1,4,1,1159,96.6,15,1968.321741,1968.32,1600.0,368.32,0.0,0.0,0.0,59.16,1.0
737079,934179,12000,12000,12000.0,1,216,303.94,4,24,0,54996.0,0,-1,4,283,9,15.14,0,2,7,0,11555,46.2,12,17604.185859999998,17604.19,12000.0,5604.19,0.0,0.0,0.0,4850.35,0.0
565566,727612,2000,2000,2000.0,0,127,68.7,2,13,3,24000.0,0,-1,9,668,3,6.75,0,0,3,0,4262,77.5,5,2023.99,2023.99,2000.0,23.99,0.0,0.0,0.0,2024.22,0.0
499679,641456,5000,5000,5000.0,0,110,170.52,2,13,3,58000.0,0,-1,2,638,5,9.81,0,2,9,2,4566,37.4,13,5806.208082,5806.21,5000.0,806.21,0.0,0.0,0.0,391.77,0.0
989612,1213779,12000,12000,12000.0,0,17,390.88,1,6,3,69500.0,1,-1,2,232,27,10.39,0,0,6,0,13448,85.7,19,12107.02,12107.02,12000.0,107.02,0.0,0.0,0.0,12107.27,0.0
627833,804534,3000,3000,3000.0,1,70,67.67,2,11,0,50000.0,0,-1,9,278,9,7.66,0,1,12,0,10519,45.5,20,3833.05911,3833.06,3000.0,833.06,0.0,0.0,0.0,1603.63,0.0
500286,642464,4800,4800,4800.0,0,36,157.98,1,9,0,70000.0,1,-1,2,574,35,7.85,0,0,8,1,4520,58.7,19,5304.888697,5304.89,4800.0,504.89,0.0,0.0,0.0,3413.67,1.0
711345,904239,11000,11000,11000.0,0,301,333.6,0,1,3,53004.0,0,-1,2,147,37,7.36,0,1,6,0,11701,25.5,24,11662.18491,11662.18,11000.0,662.18,0.0,0.0,0.0,701.08,0.0
677902,866126,16000,16000,15975.0,1,195,395.67,4,21,0,168000.0,1,-1,2,719,4,13.46,0,1,13,0,34407,69.0,36,23739.76,23702.67,16000.0,7739.76,0.0,0.0,0.0,395.23,0.0
889934,1106483,4000,4000,4000.0,0,308,122.82,0,1,3,65000.0,0,-1,2,661,43,7.92,0,2,6,0,1696,22.0,12,4257.222366,4257.22,4000.0,257.22,0.0,0.0,0.0,2670.46,0.0
459716,573222,6500,6500,6500.0,0,309,200.01,0,1,0,52000.0,0,-1,2,9,19,12.18,0,0,6,0,766,10.2,15,7100.299605,7100.3,6500.0,600.3,0.0,0.0,0.0,2713.78,0.0
851383,1063301,2500,2500,2500.0,0,312,77.19,0,2,3,26400.0,2,-1,0,621,42,5.86,0,0,7,0,641,42.7,9,2541.0,2541.0,2500.0,41.0,0.0,0.0,0.0,1033.94,0.0
545830,703944,10000,10000,10000.0,0,327,312.82,0,4,3,50000.0,1,-1,1,64,30,13.85,0,0,6,0,9931,40.7,11,10727.867,10727.87,10000.0,727.87,0.0,0.0,0.0,1657.65,0.0
973561,1195776,10000,10000,10000.0,0,304,304.36,0,0,0,50000.0,0,-1,4,56,30,7.68,0,0,9,0,1146,3.5,26,10956.775959999999,10956.78,10000.0,956.78,0.0,0.0,0.0,308.03,0.0
674942,862638,15850,15850,15850.0,1,108,367.17,2,13,0,55680.0,1,-1,0,383,34,25.02,0,2,17,0,28038,44.6,32,21999.080009999998,21999.08,15850.0,6149.08,0.0,0.0,0.0,1804.73,0.0
1005052,1231716,5000,5000,5000.0,0,17,162.87,1,6,3,20000.0,1,-1,2,494,14,7.32,1,0,5,0,3312,28.3,15,5825.427689,5825.43,5000.0,825.43,0.0,0.0,0.0,474.38,0.0
827721,1036696,2000,2000,2000.0,0,210,71.8,3,19,3,14400.0,1,-1,2,769,46,9.58,0,0,3,0,1527,84.8,4,2508.288117,2508.29,2000.0,508.29,0.0,0.0,0.0,862.29,0.0
616223,790136,2100,2100,2000.0,1,164,50.59,3,19,3,12996.0,2,-1,9,240,27,20.96,0,0,5,0,3878,47.3,7,2497.319323,2378.4,2100.0,397.32,0.0,0.0,0.0,1740.55,0.0
1051159,1282834,12600,12600,12600.0,1,125,294.95,2,11,0,86000.0,0,-1,4,140,37,16.87,0,1,9,0,12208,56.3,40,16591.3245,16591.32,12600.0,3991.32,0.0,0.0,0.0,6871.67,0.0
1050978,1282435,8000,8000,8000.0,0,328,250.33,0,3,2,68000.0,0,-1,2,251,39,15.78,0,2,5,0,4947,89.9,12,9011.557494,9011.56,8000.0,1011.56,0.0,0.0,0.0,254.92,0.0
750851,950248,10000,10000,10000.0,0,302,304.18,0,1,0,40000.0,0,-1,4,425,47,3.06,0,0,5,0,3400,17.0,15,10950.24663,10950.25,10000.0,950.25,0.0,0.0,0.0,307.54,0.0
393228,429683,10000,10000,9730.497745,0,351,320.95,0,4,0,48000.0,1,-1,1,386,34,13.8,0,2,6,0,9660,60.4,17,11553.89594,11241.85,10000.0,1553.9,0.0,0.0,0.0,337.55,0.0
648708,829915,14400,14400,14400.0,1,29,313.89,1,9,0,45000.0,0,-1,2,386,34,20.69,0,0,8,0,8709,72.0,17,18832.7162,18832.72,14400.0,4432.72,0.0,0.0,0.0,313.2,0.0
458871,571550,12000,12000,11725.0,0,149,415.76,3,16,3,40310.0,0,1,2,287,9,10.63,0,0,7,0,13313,46.4,9,1658.56,1620.48,1081.75,576.81,0.0,0.0,0.0,415.76,0.0
988457,1212690,6000,6000,6000.0,0,308,184.23,0,1,0,180000.0,1,-1,0,344,17,11.16,0,0,8,0,20297,42.1,18,6631.958804999999,6631.96,6000.0,631.96,0.0,0.0,0.0,192.96,0.0
444186,541243,2800,2800,2750.0,0,176,98.45,3,19,3,33396.0,2,1,7,690,32,14.77,0,2,5,0,339,12.1,9,753.06,739.69,377.86,210.86,0.0,164.34,34.0592,98.45,0.0
369438,385216,15000,15000,6035.252407,0,88,506.56,2,12,3,58000.0,2,-1,3,63,30,7.28,0,0,8,0,9108,82.8,10,18235.758859999998,6685.06,15000.0,3235.76,0.0,0.0,0.0,511.34,0.0
713710,906994,5000,5000,5000.0,1,188,122.66,4,20,3,28000.0,1,1,11,285,9,15.21,0,3,5,0,997,24.3,14,734.52,734.52,336.64,397.88,0.0,0.0,0.0,122.66,0.0
473847,599171,20000,20000,19250.0,0,134,689.51,3,15,3,62000.0,0,1,2,632,5,9.41,1,0,6,0,20976,39.1,16,13787.95,13270.39,10019.75,3754.85,0.0,13.35,5.77,689.51,0.0
576601,741530,6000,6000,6000.0,1,40,131.93,1,8,0,60000.0,0,-1,0,761,36,5.86,0,0,4,0,0,0.0,24,7915.440004000001,7915.44,6000.0,1915.44,0.0,0.0,0.0,164.55,0.0
642838,822739,3250,3250,3250.0,0,307,99.67,0,3,3,35000.0,0,-1,2,286,9,4.77,0,1,5,0,6838,38.0,14,3617.850667,3617.85,3250.0,337.85,30.00000002,0.0,0.0,79.51,0.0
623955,799625,9000,5750,5725.0,0,307,176.34,0,3,3,35000.0,0,1,2,286,9,4.77,0,1,5,0,6838,38.0,14,5032.46,5010.67,2723.69,437.83,0.0,1870.94,324.8147,176.34,0.0
533972,690182,25000,25000,24468.03034,1,50,554.35,1,9,0,90000.0,2,-1,2,258,10,13.96,0,0,7,0,22831,32.3,23,28957.445480000002,28204.35,25000.0,3957.45,0.0,0.0,0.0,19553.42,0.0
1058085,1289661,7200,7200,7200.0,0,74,241.53,1,9,3,23000.0,1,-1,9,372,34,20.19,0,1,11,0,5258,59.7,18,8769.342397,8769.34,7200.0,1569.34,0.0,0.0,0.0,166.2,0.0
611129,783721,6200,6200,6175.0,0,8,201.11,1,9,3,24996.0,0,-1,2,379,34,19.49,0,1,8,0,7319,39.6,26,7240.204481000001,7211.01,6200.0,1040.2,0.0,0.0,0.0,207.68,0.0
549042,707775,17500,17500,16972.34028,0,205,625.58,4,22,3,54996.0,2,-1,2,149,37,19.09,3,1,5,0,5519,55.0,20,22522.84011,21743.61,17500.0,5022.84,0.0,0.0,0.0,666.67,0.0
835863,1045853,28000,28000,28000.0,0,321,870.85,0,3,0,110000.0,2,-1,9,171,20,0.44,0,0,10,0,2029,4.3,35,29804.4212,29804.42,28000.0,1804.42,0.0,0.0,0.0,20234.34,0.0
702920,894804,6000,6000,6000.0,0,0,193.61,1,6,3,85000.0,2,-1,1,166,7,7.28,0,1,7,0,8601,82.1,16,6969.672676,6969.67,6000.0,969.67,0.0,0.0,0.0,214.79,0.0
634629,813004,20000,20000,19500.0,0,310,616.72,0,4,0,102996.0,2,-1,9,166,7,1.53,0,0,5,0,32815,0.0,17,21840.21205,21294.21,20000.0,1840.21,0.0,0.0,0.0,8896.32,0.0
429971,509649,14400,14400,14375.0,0,345,460.04,0,3,0,82500.0,2,-1,2,166,7,4.29,0,2,14,0,4554,9.4,35,16292.40064,16264.12,14400.0,1892.4,0.0,0.0,0.0,5750.9,0.0
807879,1014504,2500,2500,2500.0,0,54,83.03,1,9,0,90000.0,1,-1,4,728,4,9.61,0,0,6,0,5836,85.8,27,2988.827573,2988.83,2500.01,488.81,0.0,0.0,0.0,83.54,0.0
491622,628322,25000,25000,24975.0,0,179,879.85,3,19,0,120000.0,2,-1,2,167,44,21.05,0,1,16,0,92764,71.9,44,38079.80915,38041.73,25000.0,13079.81,0.0,0.0,0.0,7912.97,0.0
734152,930632,10000,10000,9975.0,0,351,320.94,1,5,0,50750.0,0,-1,1,120,37,13.43,0,1,5,0,5052,46.3,11,11553.73753,11524.85,10000.0,1553.74,0.0,0.0,0.0,338.61,0.0
1067287,1301658,13500,13500,13500.0,0,74,452.86,1,9,3,71000.0,1,-1,2,183,44,11.97,0,2,4,0,6681,77.7,11,16302.76,16302.76,13500.0,2802.76,0.0,0.0,0.0,456.95,0.0
461270,576354,24250,24250,23695.34606,0,68,811.56,1,9,0,140000.0,0,-1,2,147,37,20.28,0,1,15,0,60713,62.5,30,27565.43185,26851.26,24249.99,3315.44,0.0,0.0,0.0,15409.47,0.0
880253,1095211,5000,5000,5000.0,0,304,152.18,0,0,0,45000.0,0,-1,2,245,27,19.07,0,1,9,0,14829,21.8,20,5261.464322,5261.46,5000.0,261.46,0.0,0.0,0.0,437.92,0.0
519766,671919,25000,25000,22710.287519999998,1,189,613.95,4,20,3,242004.0,1,1,2,720,4,10.73,0,0,7,0,40847,68.2,13,21055.8,16314.82,11137.57,9107.37,0.0,810.86,8.15,613.95,0.0
821866,1012836,18000,18000,16645.7455,1,219,456.99,4,20,0,71500.0,1,1,4,670,3,5.15,0,1,6,0,7468,73.9,15,8151.71,5131.81,3349.92,3949.44,0.0,852.35,8.25,456.99,0.0
480933,611541,13350,13350,12470.64411,0,133,460.11,3,15,3,56000.0,0,-1,2,649,49,12.19,1,0,13,0,9410,72.4,25,16563.95881,15370.02,13350.0,3213.96,0.0,0.0,0.0,934.15,0.0
1053953,1285774,10000,10000,10000.0,1,174,242.97,2,14,3,56496.0,2,1,2,404,22,18.84,0,2,11,0,14848,23.1,26,4858.86,4858.86,2484.0,2374.86,0.0,0.0,0.0,32.6,0.0
586715,753718,4500,4500,4475.0,0,40,148.38,1,8,0,83004.0,0,-1,6,307,1,22.02,1,3,13,0,445,2.3,30,5341.391674,5311.72,4500.0,841.39,0.0,0.0,0.0,160.03,0.0
798853,1003999,4000,4000,4000.0,0,166,139.88,3,15,0,138000.0,0,-1,4,404,22,19.95,0,0,16,0,21115,83.1,51,4779.01988,4779.02,4000.0,779.02,0.0,0.0,0.0,2265.5,0.0
542231,699774,3000,3000,3000.0,0,139,103.59,2,14,0,128000.0,2,-1,4,404,22,19.64,0,3,12,0,17107,75.4,46,3694.8671729999996,3694.87,3000.0,694.87,0.0,0.0,0.0,798.55,0.0
559669,720432,9600,9600,9600.0,1,327,194.11,0,4,0,50000.0,0,-1,4,150,37,0.86,0,3,7,0,1126,6.5,18,10644.9607,10644.96,9600.0,1044.96,0.0,0.0,0.0,7157.57,0.0
804073,1009899,3000,3000,3000.0,1,287,83.05,6,30,2,17652.0,1,1,9,443,23,0.0,0,0,3,0,0,49.162996456822675,5,498.49,498.49,113.96,217.52,0.0,167.01,30.0618,83.05,0.0
411199,463303,10000,10000,9450.206538,0,60,333.15,1,9,3,48000.0,2,-1,2,6,19,18.35,0,0,7,0,11389,80.8,14,11993.32834,11268.11,10000.0,1993.33,0.0,0.0,0.0,348.38,0.0
647075,827886,2000,2000,2000.0,0,301,60.66,0,1,3,33000.0,1,-1,7,74,33,18.04,0,0,8,0,5069,7.3,18,2183.5878420000004,2183.59,2000.0,183.59,0.0,0.0,0.0,71.54,0.0
531518,687158,2000,2000,2000.0,0,327,62.57,0,4,3,33000.0,0,-1,8,74,33,16.15,0,1,7,0,5093,15.6,17,2252.66734,2252.67,2000.0,252.67,0.0,0.0,0.0,3.35,0.0
1016155,1243852,25000,25000,24875.0,0,328,782.26,0,3,0,118000.0,2,-1,4,260,10,0.02,0,3,8,0,50,0.2,18,28160.71,28019.91,25000.0,3160.71,0.0,0.0,0.0,1581.07,0.0
995574,1220153,26375,26375,26125.0,0,358,849.94,1,5,0,105000.0,2,-1,1,719,4,17.33,0,0,11,0,35447,77.1,22,28476.804780000002,28206.88,26375.0,2101.8,0.0,0.0,0.0,19985.3,0.0
482512,613793,15000,15000,14976.42182,0,149,519.7,3,16,0,96000.0,2,-1,2,473,14,12.85,1,1,20,0,20027,44.4,29,18709.52736,18676.66,15000.0,3709.53,0.0,0.0,0.0,547.1,0.0
430963,510529,5000,5000,4786.409732,0,90,169.01,2,11,3,36000.0,2,-1,6,479,14,9.37,2,1,6,0,2481,50.6,16,6084.051528,5813.75,5000.0,1084.05,0.0,0.0,0.0,178.05,0.0
739857,902448,12000,12000,11750.0,1,0,254.97,1,6,0,110004.0,2,-1,2,719,4,10.2,0,0,11,0,43351,46.9,31,15104.809980000002,14790.13,12000.0,3104.81,0.0,0.0,0.0,3642.88,0.0
1058059,1289635,29000,29000,27884.922619999998,1,17,625.49,1,6,0,180000.0,2,-1,2,21,29,3.9,0,0,12,0,55964,68.5,21,36288.720030000004,34493.16,29000.0,7288.72,0.0,0.0,0.0,13169.21,0.0
870019,1083952,35000,35000,35000.0,0,26,1145.69,1,7,3,82000.0,2,1,11,479,14,3.25,0,5,17,0,722,1.9,56,8017.62,8017.62,5927.49,2079.25,0.0,10.88,0.0,1145.69,0.0
445846,544784,7000,7000,6900.0,0,340,222.41,0,4,0,45000.0,0,1,0,411,22,15.2,0,1,11,0,5764,31.5,24,6446.13,6354.1,4314.48,964.48,14.934000000000001,1152.23,364.0578,80.0,0.0
227538,227380,12000,12000,959.25,0,343,382.72,1,5,3,40000.0,0,-1,2,45,6,10.14,0,1,8,1,3179,11.0,10,13777.70649,1004.46,12000.0,1777.71,0.0,0.0,0.0,385.05,0.0
1057445,1289004,20000,20000,19975.0,1,125,468.17,2,11,3,40000.0,2,-1,2,719,4,20.61,0,0,8,0,11901,65.8,12,27732.63,27697.96,20000.0,7732.63,0.0,0.0,0.0,5728.64,0.0
715170,908681,3000,3000,3000.0,0,85,101.17,2,11,3,19000.0,1,-1,2,766,46,3.54,0,0,3,0,909,64.9,3,3668.0663130000003,3668.07,3000.0,653.07,15.00000001,0.0,0.0,225.35,0.0
438984,529573,8450,8450,8363.27271,0,335,267.11,0,3,3,42000.0,2,-1,2,173,20,17.37,0,1,11,0,8493,58.7,25,9615.918606000001,9510.85,8450.0,1165.92,0.0,0.0,0.0,271.09,0.0
364753,375498,16000,16000,7691.333573999999,0,75,536.95,2,13,2,60000.0,0,-1,11,670,3,21.82,1,2,9,0,22252,80.2,30,19330.10283,8799.42,15999.99,3330.11,0.0,0.0,0.0,550.1,0.0
537454,694263,4800,4800,4800.0,0,102,163.15,2,11,3,32000.0,0,-1,8,730,4,14.93,0,1,8,0,2911,54.9,17,5846.31847,5846.32,4800.0,1046.32,0.0,0.0,0.0,963.43,0.0
